"LOCATION_ID","SAMPLE_NAME","DATA_PROVIDER","INFO_TYPE","SAMPLE_DATE","TIME","REMARK","EXTENT","BLOOM_DESC","EQUIPMENT_DESC","EQUIPMENT_TYPE","LAKE_PROJ_CODE","SAMPLE_METHOD","PERCENT","SAMPLE_ID","START_DEPTH","END_DEPTH","BLOOM_LOC","ESF.","UFI.","DEPTH_UNIT","WIND_DIR","WIND_INT"
"0601CAN0392_C",,"CSL","OW","2019-08-11","00:00:00",,,,,,,,,65005,0,0,,,,"m",,
"0601CAN0392_C",,"CSL","OW","2019-08-25","00:00:00",,,,,,,,,65006,0,0,,,,"m",,
"0601CAN0392_C",,"CSL","OW","2019-09-08","00:00:00",,,,,,,,,65007,0,0,,,,"m",,
"0601CAN0392_C",,"CSL","OW","2019-09-22","00:00:00",,,,,,,,,65008,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-06-11","00:00:00",,,,,,,,,65009,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-06-25","00:00:00",,,,,,,,,65010,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-07-09","00:00:00",,,,,,,,,65011,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-07-24","00:00:00",,,,,,,,,65012,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-08-06","00:00:00",,,,,,,,,65013,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-08-20","00:00:00",,,,,,,,,65014,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-09-03","00:00:00",,,,,,,,,65015,0,0,,,,"m",,
"0601CHE0213_C",,"CSL","OW","2019-09-17","00:00:00",,,,,,,,,65016,0,0,,,,"m",,
"0601ESI0262_BEACH","19-SUS301-B1","LCI","SB","2019-09-05","00:00:00",,"WIDESPREAD/LAKEWIDE",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65017,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-06-10","00:00:00",,,,,,,,,65018,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-06-25","00:00:00",,,,,,,,,65019,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-07-15","00:00:00",,,,,,,,,65020,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-07-29","00:00:00",,,,,,,,,65021,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65022,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-08-27","00:00:00",,,,,,,,,65023,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-09-08","00:00:00",,,,,,,,,65024,0,0,,,,"m",,
"0601GUI0188_C",,"CSL","OW","2019-09-22","00:00:00",,,,,,,,,65025,0,0,,,,"m",,
"0602BRA0154_C","19-46-B1","CSL","SB","2019-06-28","00:00:00",,"WIDESPREAD/LAKEWIDE",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65026,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-06-03","00:00:00",,,,,,,,,65027,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-06-16","00:00:00",,,,,,,,,65028,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","SB","2019-06-28","00:00:00",,,,,,,,,65029,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-06-29","00:00:00",,,,,,,,,65030,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-07-14","00:00:00",,,,,,,,,65031,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-07-28","00:00:00",,,,,,,,,65032,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-08-10","00:00:00",,,,,,,,,65033,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-08-24","00:00:00",,,,,,,,,65034,0,0,,,,"m",,
"0602BRA0154_C",,"CSL","OW","2019-09-08","00:00:00",,,,,,,,,65035,0,0,,,,"m",,
"0602CAS5626_C",,"DEC","RT","2019-07-26","00:00:00",,"WIDESPREAD/LAKEWIDE",,,,,"SOP212","NOT REPORTED",65036,0,0,,,,"m",,
"0602CAS5626_C",,"PUB","RT","2019-08-15","00:00:00",,"WIDESPREAD/LAKEWIDE",,,,,"SOP212","NOT REPORTED",65037,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-06-18","00:00:00",,,,,,,,,65038,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-06-30","00:00:00",,,,,,,,,65039,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-07-15","00:00:00",,,,,,,,,65040,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-07-27","00:00:00",,,,,,,,,65041,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65042,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-09-02","00:00:00",,,,,,,,,65043,0,0,,,,"m",,
"0602CRO0073_C",,"CSL","OW","2019-09-28","00:00:00",,,,,,,,,65044,0,0,,,,"m",,
"0602EAR0146_C","19-37-B1","CSL","SB","2019-06-12","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65045,0,0,,,,"m",,
"0602EAR0146_C","19-37-B2","CSL","SB","2019-06-23","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65046,0,0,,,,"m",,
"0602EAR0146_C","19-37-B3","CSL","SB","2019-07-07","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65047,0,0,,,,"m",,
"0602EAR0146_C","19-37-B4","CSL","SB","2019-07-23","00:00:00",,"LARGE LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65048,0,0,,,,"m",,
"0602EAR0146_C","19-37-B5","CSL","SB","2019-08-05","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65049,0,0,,,,"m",,
"0602EAR0146_C","19-37-B6","CSL","SB","2019-08-19","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65050,0,0,,,,"m",,
"0602EAR0146_C","19-37-B7","CSL","SB","2019-09-03","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65051,0,0,,,,"m",,
"0602EAR0146_C","19-37-B8","CSL","SB","2019-09-16","00:00:00",,"LARGE LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65052,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-06-10","00:00:00",,,,,,,,,65053,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-06-12","00:00:00",,,,,,,,,65054,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65055,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-06-23","00:00:00",,,,,,,,,65056,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-07-07","00:00:00",,,,,,,,,65057,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-07-08","00:00:00",,,,,,,,,65058,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-07-23","00:00:00",,,,,,,,,65059,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-07-23","00:00:00",,,,,,,,,65060,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-08-05","00:00:00",,,,,,,,,65061,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-08-05","00:00:00",,,,,,,,,65062,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-08-13","00:00:00",,,,,,,,,65063,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-08-19","00:00:00",,,,,,,,,65064,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-08-19","00:00:00",,,,,,,,,65065,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-09-03","00:00:00",,,,,,,,,65066,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-09-03","00:00:00",,,,,,,,,65067,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","OW","2019-09-16","00:00:00",,,,,,,,,65068,0,0,,,,"m",,
"0602EAR0146_C",,"CSL","SB","2019-09-16","00:00:00",,,,,,,,,65069,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-05-27","00:00:00",,,,,,,,,65070,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-06-10","00:00:00",,,,,,,,,65071,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65072,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-07-07","00:00:00",,,,,,,,,65073,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-07-20","00:00:00",,,,,,,,,65074,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-08-05","00:00:00",,,,,,,,,65075,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-08-18","00:00:00",,,,,,,,,65076,0,0,,,,"m",,
"0602EAT0163_C",,"CSL","OW","2019-08-30","00:00:00",,,,,,,,,65077,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-06-09","00:00:00",,,,,,,,,65078,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65079,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-07-08","00:00:00",,,,,,,,,65080,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-07-28","00:00:00",,,,,,,,,65081,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-08-05","00:00:00",,,,,,,,,65082,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-08-19","00:00:00",,,,,,,,,65083,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-09-01","00:00:00",,,,,,,,,65084,0,0,,,,"m",,
"0602GEN0088_C",,"CSL","OW","2019-09-22","00:00:00",,,,,,,,,65085,0,0,,,,"m",,
"0602HAT0155_C","19-36-B1","CSL","SB","2019-10-08","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65086,0,0,,,,"m",,
"0602HAT0155_C","19-36-B2","CSL","SB","2019-10-28","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65087,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-06-02","00:00:00",,,,,,,,,65088,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-06-16","00:00:00",,,,,,,,,65089,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-06-28","00:00:00",,,,,,,,,65090,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-07-14","00:00:00",,,,,,,,,65091,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-07-28","00:00:00",,,,,,,,,65092,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-08-11","00:00:00",,,,,,,,,65093,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-08-25","00:00:00",,,,,,,,,65094,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","OW","2019-09-22","00:00:00",,,,,,,,,65095,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","SB","2019-10-08","00:00:00",,,,,,,,,65096,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","RT","2019-10-09","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25-50",65097,0,0,,,,"m",,
"0602HAT0155_C",,"CSL","SB","2019-10-28","00:00:00",,,,,,,,,65098,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-06-02","00:00:00",,,,,,,,,65099,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-06-17","00:00:00",,,,,,,,,65100,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-06-30","00:00:00",,,,,,,,,65101,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-07-15","00:00:00",,,,,,,,,65102,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-07-28","00:00:00",,,,,,,,,65103,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65104,0,0,,,,"m",,
"0602LEB0153_C",,"CSL","OW","2019-08-25","00:00:00",,,,,,,,,65105,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-05-29","00:00:00",,,,,,,,,65106,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-06-09","00:00:00",,,,,,,,,65107,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65108,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-07-07","00:00:00",,,,,,,,,65109,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-07-23","00:00:00",,,,,,,,,65110,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-08-03","00:00:00",,,,,,,,,65111,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-08-18","00:00:00",,,,,,,,,65112,0,0,,,,"m",,
"0602LLY5637_C",,"CSL","OW","2019-08-31","00:00:00",,,,,,,,,65113,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-06-15","00:00:00",,,,,,,,,65114,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-07-05","00:00:00",,,,,,,,,65115,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-07-20","00:00:00",,,,,,,,,65116,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-08-03","00:00:00",,,,,,,,,65117,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-08-18","00:00:00",,,,,,,,,65118,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-08-27","00:00:00",,,,,,,,,65119,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-09-08","00:00:00",,,,,,,,,65120,0,0,,,,"m",,
"0602MEL0039_C",,"CSL","OW","2019-09-21","00:00:00",,,,,,,,,65121,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-05-31","00:00:00",,,,,,,,,65122,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-06-15","00:00:00",,,,,,,,,65123,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-06-30","00:00:00",,,,,,,,,65124,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-07-13","00:00:00",,,,,,,,,65125,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-07-28","00:00:00",,,,,,,,,65126,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65127,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-09-01","00:00:00",,,,,,,,,65128,0,0,,,,"m",,
"0602MOR0152_C",,"CSL","OW","2019-09-23","00:00:00",,,,,,,,,65129,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-06-18","00:00:00",,,,,,,,,65130,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-07-08","00:00:00",,,,,,,,,65131,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-07-23","00:00:00",,,,,,,,,65132,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65133,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-08-27","00:00:00",,,,,,,,,65134,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-09-16","00:00:00",,,,,,,,,65135,0,0,,,,"m",,
"0602PET0078_C",,"CSL","OW","2019-09-27","00:00:00",,,,,,,,,65136,0,0,,,,"m",,
"0602PLY0107_C","19-90-B1","CSL","SB","2019-07-24","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65137,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-06-08","00:00:00",,,,,,,,,65138,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65139,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-07-08","00:00:00",,,,,,,,,65140,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-07-23","00:00:00",,,,,,,,,65141,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","SB","2019-07-24","00:00:00",,,,,,,,,65142,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-08-03","00:00:00",,,,,,,,,65143,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-08-17","00:00:00",,,,,,,,,65144,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-09-01","00:00:00",,,,,,,,,65145,0,0,,,,"m",,
"0602PLY0107_C",,"CSL","OW","2019-09-15","00:00:00",,,,,,,,,65146,0,0,,,,"m",,
"0602SON0072_C","19-212-B1","CSL","SB","2019-05-27","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65147,0,0,,,,"m",,
"0602SON0072_C","19-212-B2","CSL","SB","2019-06-16","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65148,0,0,,,,"m",,
"0602SON0072_C","19-212-B3","CSL","SB","2019-06-26","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65149,0,0,,,,"m",,
"0602SON0072_C","19-212-B4","CSL","SB","2019-07-01","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65150,0,0,,,,"m",,
"0602SON0072_C","19-212-B5","CSL","SB","2019-08-13","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65151,0,0,,,,"m",,
"0602SON0072_C","19-212-B6","CSL","SB","2019-08-25","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65152,0,0,,,,"m",,
"0602SON0072_C","19-212-B6","CSL","SB","2019-08-25","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65153,0,0,,,,"m",,
"0602SON0072_C","19-212-B7","CSL","SB","2019-09-20","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65154,0,0,,,,"m",,
"0602SON0072_C","19-212-B8","CSL","SB","2019-10-08","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65155,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-05-27","00:00:00",,,,,,,,,65156,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-06-16","00:00:00",,,,,,,,,65157,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-06-17","00:00:00",,,,,,,,,65158,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-06-26","00:00:00",,,,,,,,,65159,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-07-01","00:00:00",,,,,,,,,65160,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-07-01","00:00:00",,,,,,,,,65161,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-07-13","00:00:00",,,,,,,,,65162,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-07-27","00:00:00",,,,,,,,,65163,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-08-11","00:00:00",,,,,,,,,65164,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-08-13","00:00:00",,,,,,,,,65165,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-08-25","00:00:00",,,,,,,,,65166,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-08-25","00:00:00",,,,,,,,,65167,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-09-07","00:00:00",,,,,,,,,65168,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-09-20","00:00:00",,,,,,,,,65169,0,0,,,,"m",,
"0602SON0072_C",,"CSL","OW","2019-09-21","00:00:00",,,,,,,,,65170,0,0,,,,"m",,
"0602SON0072_C",,"PUB","RT","2019-10-08","00:00:00",,"LARGE LOCALIZED",,,,,"SOP212","NOT REPORTED",65171,0,0,,,,"m",,
"0602SON0072_C",,"CSL","SB","2019-10-08","00:00:00",,,,,,,,,65172,0,0,,,,"m",,
"0602TRU5405_C","19-261-B1","CSL","SB","2019-08-07","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65173,0,0,,,,"m",,
"0602TRU5405_C","19-261-B2","CSL","SB","2019-08-26","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65174,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-06-03","00:00:00",,,,,,,,,65175,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-06-17","00:00:00",,,,,,,,,65176,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-07-01","00:00:00",,,,,,,,,65177,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-07-15","00:00:00",,,,,,,,,65178,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-07-29","00:00:00",,,,,,,,,65179,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","SB","2019-08-07","00:00:00",,,,,,,,,65180,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65181,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-08-26","00:00:00",,,,,,,,,65182,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","SB","2019-08-26","00:00:00",,,,,,,,,65183,0,0,,,,"m",,
"0602TRU5405_C",,"CSL","OW","2019-09-11","00:00:00",,,,,,,,,65184,0,0,,,,"m",,
"0602TUL0068_C","19-234-B1","CSL","SB","2019-07-15","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65185,0,0,,,,"m",,
"0602TUL0068_C","19-234-B2","CSL","SB","2019-10-08","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65186,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-06-09","00:00:00",,,,,,,,,65187,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65188,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-07-15","00:00:00",,,,,,,,,65189,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","SB","2019-07-15","00:00:00",,,,,,,,,65190,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-07-30","00:00:00",,,,,,,,,65191,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-08-12","00:00:00",,,,,,,,,65192,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-08-27","00:00:00",,,,,,,,,65193,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-09-08","00:00:00",,,,,,,,,65194,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","OW","2019-09-21","00:00:00",,,,,,,,,65195,0,0,,,,"m",,
"0602TUL0068_C",,"CSL","SB","2019-10-08","00:00:00",,,,,,,,,65196,0,0,,,,"m",,
"0602ULI0067_C",,"CSL","OW","2019-07-29","00:00:00",,,,,,,,,65197,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-06-09","00:00:00",,,,,,,,,65198,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-06-23","00:00:00",,,,,,,,,65199,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-07-07","00:00:00",,,,,,,,,65200,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-07-22","00:00:00",,,,,,,,,65201,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-08-11","00:00:00",,,,,,,,,65202,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-08-25","00:00:00",,,,,,,,,65203,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-09-08","00:00:00",,,,,,,,,65204,0,0,,,,"m",,
"0602WAR0094_C",,"CSL","OW","2019-09-22","00:00:00",,,,,,,,,65205,0,0,,,,"m",,
"0602WHI5358_BEACH",,"DOH","RT","2019-08-17","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",65206,0,0,,,,"m",,
"0602WHI5358_C",,"PUB","RT","2019-08-15","00:00:00",,"LARGE LOCALIZED",,,,,"SOP212","NOT REPORTED",65207,0,0,,,,"m",,
"0602WHI5358_C",,"PUB","RT","2019-09-25","00:00:00",,"LARGE LOCALIZED",,,,,"SOP212","NOT REPORTED",65208,0,0,,,,"m",,
"0603BOS0021_C",,"PUB","RT","2019-08-28","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",65209,0,0,,,,"m",,
"0603CAY0008_C",,"PUB","RT","2019-08-19","00:00:00",,"LARGE LOCALIZED",,,,,"SOP212","NOT REPORTED",65210,0,0,,,,"m",,
"0603UWB5192_BEACH",,"DOH","RT","2019-08-29","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",65211,0,0,,,,"m",,
"0603UWB5221_BEACH",,"DOH","RT","2019-08-01","00:00:00",,"NOT REPORTED",,,,,"SOP212","NOT REPORTED",65212,0,0,,,,"m",,
"0701CRO0185_C",,"PUB","RT","2019-06-17","00:00:00",,"LARGE LOCALIZED",,,,,"SOP212","NOT REPORTED",65213,0,0,,,,"m",,
"0701CRO0185_C",,"PUB","RT","2019-06-17","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",65214,0,0,,,,"m",,
"0701CRO0185_C",,"PUB","RT","2019-07-16","00:00:00",,"LARGE LOCALIZED","IT COMES AND GOES.",,,,"SOP212","NOT REPORTED",65215,0,0,,,,"m",,
"0701NEA0009_PIER","19-001","ESF","SB","2019-01-09","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65216,0,0,,,,"m",,
"0701NEA0009_PIER","19-003","ESF","SB","2019-02-05","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65217,0,0,,,,"m",,
"0701NEA0009_PIER","19-005","ESF","SB","2019-03-05","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65218,0,0,,,,"m",,
"0701NEA0009_PIER","19-034","ESF","SB","2019-04-01","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65219,0,0,,,,"m",,
"0701NEA0009_PIER","19-094","ESF","SB","2019-04-30","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",65220,0,0,,,,"m",,
